image_id,product_id,dataset_source,category,clean_caption,path,partition
MEN-Sweatshirts_Hoodies-id_00000945-01_1_front,id_00000945,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the guy wears a medium sleeve shirt with pure color patterns the shirt is with cotton fabric it has a round neckline,MEN-Sweatshirts_Hoodies-id_00000945-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00000945-03_1_front,id_00000945,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the person wears a medium sleeve shirt with pure color patterns the shirt is with cotton fabric it has a round neckline,MEN-Sweatshirts_Hoodies-id_00000945-03_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00000945-04_1_front,id_00000945,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has medium sleeves cotton fabric and pure color patterns it has a crew neckline,MEN-Sweatshirts_Hoodies-id_00000945-04_1_front.jpg,query
MEN-Sweatshirts_Hoodies-id_00000952-01_1_front,id_00000952,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this person wears a long sleeve shirt with graphic patterns the shirt is with cotton fabric and it has a crew neckline the person has neckwear,MEN-Sweatshirts_Hoodies-id_00000952-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00000971-03_1_front,id_00000971,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and pure color patterns it has a round neckline the outer clothing the guy wears is with cotton fabric and color block patterns,MEN-Sweatshirts_Hoodies-id_00000971-03_1_front.jpg,query
MEN-Sweatshirts_Hoodies-id_00000971-04_1_front,id_00000971,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this gentleman wears a long sleeve sweater with pure color patterns the sweater is with cotton fabric it has a round neckline the outer clothing is with cotton fabric and color block patterns,MEN-Sweatshirts_Hoodies-id_00000971-04_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00000971-07_1_front,id_00000971,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and pure color patterns it has a round neckline the outer clothing is with cotton fabric and color block patterns,MEN-Sweatshirts_Hoodies-id_00000971-07_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00000978-01_1_front,id_00000978,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,his sweater has long sleeves cotton fabric and graphic patterns the neckline of it is crew,MEN-Sweatshirts_Hoodies-id_00000978-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00000978-02_1_front,id_00000978,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and graphic patterns the neckline of it is crew,MEN-Sweatshirts_Hoodies-id_00000978-02_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001042-01_1_front,id_00001042,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this man is wearing a long sleeve shirt with graphic patterns the shirt is with cotton fabric the neckline of the shirt is crew,MEN-Sweatshirts_Hoodies-id_00001042-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001144-01_1_front,id_00001144,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and solid color patterns it has a round neckline this guy is wearing a hat there is clothing on his waist,MEN-Sweatshirts_Hoodies-id_00001144-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001228-01_1_front,id_00001228,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this gentleman wears a long sleeve sweater with color block patterns the sweater is with cotton fabric the neckline of the sweater is crew,MEN-Sweatshirts_Hoodies-id_00001228-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001654-01_1_front,id_00001654,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and pure color patterns it has a round neckline the outer clothing is with cotton fabric and pure color patterns this gentleman wears a ring the gentleman wears a hat there is an accessory on his wrist,MEN-Sweatshirts_Hoodies-id_00001654-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001654-03_1_front,id_00001654,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the person wears a long sleeve sweater with solid color patterns the sweater is with cotton fabric it has a round neckline the outer clothing is with cotton fabric and pure color patterns the person wears a ring there is an accessory on his wrist,MEN-Sweatshirts_Hoodies-id_00001654-03_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001730-01_1_front,id_00001730,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the guy wears a long sleeve sweater with color block patterns the sweater is with cotton fabric the neckline of the sweater is crew this guy has neckwear,MEN-Sweatshirts_Hoodies-id_00001730-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001831-01_1_front,id_00001831,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this guy wears a long sleeve sweater with pure color patterns the sweater is with cotton fabric and its neckline is crew,MEN-Sweatshirts_Hoodies-id_00001831-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001831-02_1_front,id_00001831,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,his shirt has long sleeves cotton fabric and pure color patterns it has a round neckline the guy wears a long pants the pants are with cotton fabric and solid color patterns there is clothing on his waist,MEN-Sweatshirts_Hoodies-id_00001831-02_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001831-03_1_front,id_00001831,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the shirt this person wears has long sleeves and it is with cotton fabric and solid color patterns the neckline of the shirt is crew,MEN-Sweatshirts_Hoodies-id_00001831-03_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001831-04_1_front,id_00001831,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the gentleman is wearing a long sleeve sweater with solid color patterns the sweater is with cotton fabric it has a round neckline the trousers the gentleman wears is of long length the trousers are with cotton fabric and pure color patterns,MEN-Sweatshirts_Hoodies-id_00001831-04_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001831-05_1_front,id_00001831,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this person is wearing a long sleeve shirt with pure color patterns the shirt is with cotton fabric and its neckline is round,MEN-Sweatshirts_Hoodies-id_00001831-05_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00001831-06_1_front,id_00001831,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the shirt this man wears has long sleeves and it is with cotton fabric and solid color patterns the neckline of the shirt is crew,MEN-Sweatshirts_Hoodies-id_00001831-06_1_front.jpg,query
MEN-Sweatshirts_Hoodies-id_00002115-01_1_front,id_00002115,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,his shirt has long sleeves cotton fabric and graphic patterns the neckline of it is round,MEN-Sweatshirts_Hoodies-id_00002115-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002209-01_1_front,id_00002209,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and pure color patterns it has a crew neckline,MEN-Sweatshirts_Hoodies-id_00002209-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002209-02_1_front,id_00002209,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the sweater this person wears has long sleeves and its fabric is cotton the pattern of it is solid color it has a crew neckline,MEN-Sweatshirts_Hoodies-id_00002209-02_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002209-03_1_front,id_00002209,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the person is wearing a long sleeve shirt with solid color patterns the shirt is with cotton fabric it has a round neckline the outer clothing is with cotton fabric and solid color patterns,MEN-Sweatshirts_Hoodies-id_00002209-03_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-01_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the guy wears a long sleeve shirt with lattice patterns and a long pants the shirt is with cotton fabric the neckline of the shirt is lapel the pants are with denim fabric and solid color patterns the outer clothing this guy wears is with denim fabric and solid color patterns,MEN-Sweatshirts_Hoodies-id_00002315-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-02_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and plaid patterns it has a lapel neckline the outer clothing the guy wears is with cotton fabric and pure color patterns,MEN-Sweatshirts_Hoodies-id_00002315-02_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-03_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and plaid patterns the neckline of it is lapel the outer clothing this gentleman wears is with cotton fabric and solid color patterns there is a hat in his head,MEN-Sweatshirts_Hoodies-id_00002315-03_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-04_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,his shirt has long sleeves cotton fabric and lattice patterns it has a lapel neckline this man also wears an outer clothing with cotton fabric and solid color patterns,MEN-Sweatshirts_Hoodies-id_00002315-04_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-05_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the sweater the gentleman wears has long sleeves and it is with cotton fabric and plaid patterns the neckline of the sweater is lapel the outer clothing is with cotton fabric and pure color patterns the person wears a hat,MEN-Sweatshirts_Hoodies-id_00002315-05_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-06_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this guy is wearing a long sleeve shirt with pure color patterns and a long trousers the shirt is with cotton fabric and its neckline is round the trousers are with cotton fabric and pure color patterns the person also wears an outer clothing with cotton fabric and pure color patterns there is a hat in his head,MEN-Sweatshirts_Hoodies-id_00002315-06_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-08_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the person wears a long sleeve sweater with plaid patterns the sweater is with cotton fabric it has a lapel neckline the outer clothing this guy wears is with cotton fabric and pure color patterns,MEN-Sweatshirts_Hoodies-id_00002315-08_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-09_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the sweater the person wears has long sleeves its fabric is denim and it has pure color patterns the sweater has a lapel neckline the outer clothing is with cotton fabric and pure color patterns,MEN-Sweatshirts_Hoodies-id_00002315-09_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002315-10_1_front,id_00002315,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,this person wears a long sleeve shirt with solid color patterns the shirt is with cotton fabric and it has a lapel neckline the outer clothing the gentleman wears is with cotton fabric and solid color patterns,MEN-Sweatshirts_Hoodies-id_00002315-10_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002431-01_1_front,id_00002431,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the t shirt the gentleman wears has short sleeves its fabric is cotton and it has pure color patterns the t shirt has a round neckline,MEN-Sweatshirts_Hoodies-id_00002431-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002431-02_1_front,id_00002431,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has short sleeves cotton fabric and solid color patterns the neckline of it is round,MEN-Sweatshirts_Hoodies-id_00002431-02_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002533-01_1_front,id_00002533,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the person wears a long sleeve sweater with pure color patterns the sweater is with cotton fabric the neckline of the sweater is round this guy has neckwear,MEN-Sweatshirts_Hoodies-id_00002533-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002672-01_1_front,id_00002672,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,his sweater has long sleeves cotton fabric and graphic patterns the neckline of it is crew,MEN-Sweatshirts_Hoodies-id_00002672-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002774-02_1_front,id_00002774,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the shirt this person wears has long sleeves and its fabric is cotton the pattern of it is graphic it has a round neckline,MEN-Sweatshirts_Hoodies-id_00002774-02_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002818-01_1_front,id_00002818,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the gentleman is wearing a long sleeve sweater with floral patterns the sweater is with cotton fabric the neckline of the sweater is lapel this person has a hat in his head there is an accessory on his wrist this person wears a ring,MEN-Sweatshirts_Hoodies-id_00002818-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00002977-01_1_front,id_00002977,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the sweater the person wears has long sleeves and its fabric is cotton the pattern of it is graphic it has a round neckline,MEN-Sweatshirts_Hoodies-id_00002977-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003039-01_1_front,id_00003039,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the shirt the person wears has long sleeves and its fabric is cotton the pattern of it is graphic it has a crew neckline,MEN-Sweatshirts_Hoodies-id_00003039-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003060-01_1_front,id_00003060,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the shirt the person wears has long sleeves its fabric is cotton and it has pure color patterns the shirt has a round neckline the outer clothing this person wears is with cotton fabric and solid color patterns,MEN-Sweatshirts_Hoodies-id_00003060-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003060-05_1_front,id_00003060,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the upper clothing has long sleeves cotton fabric and plaid patterns the neckline of it is lapel the gentleman also wears an outer clothing with cotton fabric and pure color patterns this gentleman wears a hat,MEN-Sweatshirts_Hoodies-id_00003060-05_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003060-06_1_front,id_00003060,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the guy is wearing a long sleeve sweater with pure color patterns the sweater is with cotton fabric the neckline of the sweater is round the outer clothing the guy wears is with cotton fabric and solid color patterns,MEN-Sweatshirts_Hoodies-id_00003060-06_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003060-09_1_front,id_00003060,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the person wears a long sleeve sweater with pure color patterns the sweater is with cotton fabric and it has a round neckline the outer clothing the guy wears is with cotton fabric and pure color patterns this gentleman has a hat in his head,MEN-Sweatshirts_Hoodies-id_00003060-09_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003064-02_1_front,id_00003064,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the shirt the guy wears has long sleeves its fabric is cotton and it has graphic patterns the shirt has a round neckline,MEN-Sweatshirts_Hoodies-id_00003064-02_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003153-01_1_front,id_00003153,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,his sweater has long sleeves cotton fabric and graphic patterns the neckline of it is round the person is wearing a hat,MEN-Sweatshirts_Hoodies-id_00003153-01_1_front.jpg,gallery
MEN-Sweatshirts_Hoodies-id_00003225-01_1_front,id_00003225,DeepFashion-MultiModal,MEN_Sweatshirts_Hoodies,the sweater this guy wears has long sleeves and it is with cotton fabric and graphic patterns the neckline of the sweater is crew this guy wears a long pants with cotton fabric and pure color patterns,MEN-Sweatshirts_Hoodies-id_00003225-01_1_front.jpg,gallery
